event,value,timestamp
IBI,1003,2022-10-18T19:05:17.575723
HR,65,2022-10-18T19:05:17.587480
IBI,995,2022-10-18T19:05:18.394346
HR,65,2022-10-18T19:05:18.396638
IBI,954,2022-10-18T19:05:19.597878
HR,65,2022-10-18T19:05:19.611047
IBI,959,2022-10-18T19:05:20.415970
HR,64,2022-10-18T19:05:20.421688
IBI,944,2022-10-18T19:05:20.421688
HR,64,2022-10-18T19:05:20.422684
IBI,888,2022-10-18T19:05:21.636443
HR,64,2022-10-18T19:05:21.636443
IBI,858,2022-10-18T19:05:23.246913
HR,64,2022-10-18T19:05:23.256695
IBI,812,2022-10-18T19:05:23.659346
HR,65,2022-10-18T19:05:23.661693
IBI,820,2022-10-18T19:05:25.274184
HR,65,2022-10-18T19:05:25.281722
IBI,809,2022-10-18T19:05:25.684035
HR,67,2022-10-18T19:05:25.686303
IBI,797,2022-10-18T19:05:25.686303
HR,67,2022-10-18T19:05:25.686303
IBI,822,2022-10-18T19:05:26.494445
HR,68,2022-10-18T19:05:26.496594
IBI,898,2022-10-18T19:05:27.702785
HR,68,2022-10-18T19:05:27.702785
IBI,955,2022-10-18T19:05:28.514170
HR,69,2022-10-18T19:05:28.514170
IBI,984,2022-10-18T19:05:29.733575
HR,68,2022-10-18T19:05:29.733575
IBI,951,2022-10-18T19:05:30.544522
HR,68,2022-10-18T19:05:30.546333
IBI,902,2022-10-18T19:05:31.754322
HR,67,2022-10-18T19:05:31.762109
IBI,862,2022-10-18T19:05:33.375732
HR,67,2022-10-18T19:05:33.382489
IBI,851,2022-10-18T19:05:33.384610
HR,67,2022-10-18T19:05:33.384610
IBI,848,2022-10-18T19:05:33.389656
HR,67,2022-10-18T19:05:33.389656
IBI,845,2022-10-18T19:05:34.580597
HR,68,2022-10-18T19:05:34.596132
IBI,814,2022-10-18T19:05:35.399033
HR,68,2022-10-18T19:05:35.399033
IBI,802,2022-10-18T19:05:36.619002
HR,68,2022-10-18T19:05:36.619002
IBI,802,2022-10-18T19:05:37.426201
HR,70,2022-10-18T19:05:37.426201
IBI,810,2022-10-18T19:05:37.431407
HR,70,2022-10-18T19:05:37.432470
IBI,781,2022-10-18T19:05:38.640383
HR,70,2022-10-18T19:05:38.646701
IBI,789,2022-10-18T19:05:39.443028
HR,71,2022-10-18T19:05:39.456028
IBI,798,2022-10-18T19:05:40.662534
HR,72,2022-10-18T19:05:40.662534
IBI,788,2022-10-18T19:05:40.671777
HR,72,2022-10-18T19:05:40.672773
IBI,752,2022-10-18T19:05:41.480363
HR,72,2022-10-18T19:05:41.480363
IBI,750,2022-10-18T19:05:42.690587
HR,73,2022-10-18T19:05:42.695608
IBI,728,2022-10-18T19:05:43.492468
HR,74,2022-10-18T19:05:43.492468
IBI,716,2022-10-18T19:05:43.505617
HR,74,2022-10-18T19:05:43.505617
IBI,696,2022-10-18T19:05:44.710946
HR,75,2022-10-18T19:05:44.710946
IBI,718,2022-10-18T19:05:45.528381
HR,76,2022-10-18T19:05:45.530614
IBI,763,2022-10-18T19:05:46.731477
HR,77,2022-10-18T19:05:46.731477
IBI,792,2022-10-18T19:05:46.745441
HR,77,2022-10-18T19:05:46.745441
IBI,788,2022-10-18T19:05:47.549081
HR,77,2022-10-18T19:05:47.555216
IBI,772,2022-10-18T19:05:48.351346
HR,77,2022-10-18T19:05:48.351346
IBI,750,2022-10-18T19:05:49.571091
HR,77,2022-10-18T19:05:49.571091
IBI,758,2022-10-18T19:05:50.389761
HR,78,2022-10-18T19:05:50.391864
IBI,787,2022-10-18T19:05:50.391864
HR,78,2022-10-18T19:05:50.391864
IBI,802,2022-10-18T19:05:51.593550
HR,78,2022-10-18T19:05:51.606468
IBI,832,2022-10-18T19:05:52.411907
HR,77,2022-10-18T19:05:52.416532
IBI,792,2022-10-18T19:05:53.622801
HR,77,2022-10-18T19:05:53.631422
IBI,823,2022-10-18T19:05:54.425920
HR,76,2022-10-18T19:05:54.441846
IBI,844,2022-10-18T19:05:54.441846
HR,76,2022-10-18T19:05:54.441846
IBI,818,2022-10-18T19:05:55.646585
HR,76,2022-10-18T19:05:55.656623
IBI,798,2022-10-18T19:05:57.268394
HR,76,2022-10-18T19:05:57.268394
IBI,744,2022-10-18T19:05:57.669701
HR,76,2022-10-18T19:05:57.683049
IBI,757,2022-10-18T19:05:57.683049
HR,76,2022-10-18T19:05:57.683049
IBI,781,2022-10-18T19:05:58.487275
HR,76,2022-10-18T19:05:58.487275
IBI,759,2022-10-18T19:05:59.697753
HR,76,2022-10-18T19:05:59.706213
IBI,710,2022-10-18T19:06:00.507345
HR,77,2022-10-18T19:06:00.515856
IBI,708,2022-10-18T19:06:00.515928
HR,77,2022-10-18T19:06:00.515928
IBI,711,2022-10-18T19:06:01.727662
HR,78,2022-10-18T19:06:01.727662
IBI,750,2022-10-18T19:06:02.536636
HR,79,2022-10-18T19:06:02.536636
IBI,798,2022-10-18T19:06:03.747418
HR,79,2022-10-18T19:06:03.747418
IBI,842,2022-10-18T19:06:04.559684
HR,79,2022-10-18T19:06:04.559684
IBI,1009,2022-10-18T19:06:05.362032
HR,78,2022-10-18T19:06:05.376314
IBI,1086,2022-10-18T19:06:06.582018
HR,75,2022-10-18T19:06:06.591108
IBI,1033,2022-10-18T19:06:08.201416
HR,71,2022-10-18T19:06:08.211209
IBI,1099,2022-10-18T19:06:08.603113
HR,70,2022-10-18T19:06:08.616405
IBI,1067,2022-10-18T19:06:09.421665
HR,68,2022-10-18T19:06:09.426502
IBI,982,2022-10-18T19:06:10.626520
HR,67,2022-10-18T19:06:10.626520
IBI,952,2022-10-18T19:06:11.444985
HR,66,2022-10-18T19:06:11.451435
IBI,962,2022-10-18T19:06:12.664935
HR,66,2022-10-18T19:06:12.664935
IBI,949,2022-10-18T19:06:13.467692
HR,66,2022-10-18T19:06:13.476374
IBI,875,2022-10-18T19:06:14.687604
HR,65,2022-10-18T19:06:14.691137
IBI,841,2022-10-18T19:06:14.691137
HR,65,2022-10-18T19:06:14.691137
IBI,834,2022-10-18T19:06:15.495714
HR,66,2022-10-18T19:06:15.501362
IBI,821,2022-10-18T19:06:16.700755
HR,66,2022-10-18T19:06:16.700755
IBI,829,2022-10-18T19:06:17.518673
HR,67,2022-10-18T19:06:17.526045
IBI,917,2022-10-18T19:06:18.738065
HR,68,2022-10-18T19:06:18.741009
IBI,1029,2022-10-18T19:06:19.540606
HR,68,2022-10-18T19:06:19.540606
IBI,971,2022-10-18T19:06:20.359432
HR,67,2022-10-18T19:06:20.361353
IBI,952,2022-10-18T19:06:21.562586
HR,66,2022-10-18T19:06:21.575267
IBI,947,2022-10-18T19:06:22.379752
HR,66,2022-10-18T19:06:22.379752
IBI,893,2022-10-18T19:06:23.597718
HR,66,2022-10-18T19:06:23.600613
IBI,914,2022-10-18T19:06:24.398992
HR,66,2022-10-18T19:06:24.410380
IBI,944,2022-10-18T19:06:25.623477
HR,66,2022-10-18T19:06:25.625254
IBI,921,2022-10-18T19:06:26.432734
HR,66,2022-10-18T19:06:26.435382
IBI,904,2022-10-18T19:06:27.643650
HR,66,2022-10-18T19:06:27.643650
IBI,937,2022-10-18T19:06:28.453916
HR,66,2022-10-18T19:06:28.461545
IBI,963,2022-10-18T19:06:28.461545
HR,66,2022-10-18T19:06:28.462072
IBI,917,2022-10-18T19:06:29.674426
HR,65,2022-10-18T19:06:29.676429
IBI,927,2022-10-18T19:06:30.483926
HR,65,2022-10-18T19:06:30.485902
IBI,953,2022-10-18T19:06:31.687503
HR,65,2022-10-18T19:06:31.701274
IBI,948,2022-10-18T19:06:32.506109
HR,65,2022-10-18T19:06:32.511095
IBI,983,2022-10-18T19:06:33.710400
HR,65,2022-10-18T19:06:33.725519
IBI,1002,2022-10-18T19:06:34.528795
HR,65,2022-10-18T19:06:34.536104
IBI,981,2022-10-18T19:06:35.748602
HR,64,2022-10-18T19:06:35.750946
IBI,922,2022-10-18T19:06:36.550830
HR,64,2022-10-18T19:06:36.560942
IBI,939,2022-10-18T19:06:37.368375
HR,64,2022-10-18T19:06:37.368375
IBI,931,2022-10-18T19:06:38.572592
HR,64,2022-10-18T19:06:38.586299
IBI,931,2022-10-18T19:06:39.391055
HR,64,2022-10-18T19:06:39.391055
IBI,901,2022-10-18T19:06:40.610100
HR,64,2022-10-18T19:06:40.610785
IBI,901,2022-10-18T19:06:41.418747
HR,64,2022-10-18T19:06:41.421177
IBI,945,2022-10-18T19:06:42.622497
HR,64,2022-10-18T19:06:42.635834
IBI,917,2022-10-18T19:06:42.635834
HR,64,2022-10-18T19:06:42.636831
IBI,890,2022-10-18T19:06:43.440838
HR,64,2022-10-18T19:06:43.446218
IBI,865,2022-10-18T19:06:44.645461
HR,65,2022-10-18T19:06:44.661332
IBI,825,2022-10-18T19:06:46.266796
HR,65,2022-10-18T19:06:46.266796
IBI,838,2022-10-18T19:06:46.683663
HR,66,2022-10-18T19:06:46.683663
IBI,843,2022-10-18T19:06:47.486207
HR,66,2022-10-18T19:06:47.496271
IBI,859,2022-10-18T19:06:49.109980
HR,67,2022-10-18T19:06:49.109980
IBI,889,2022-10-18T19:06:49.116259
HR,67,2022-10-18T19:06:49.116259
IBI,866,2022-10-18T19:06:49.519603
HR,67,2022-10-18T19:06:49.520892
IBI,857,2022-10-18T19:06:50.728616
HR,67,2022-10-18T19:06:50.735389
IBI,933,2022-10-18T19:06:51.538673
HR,68,2022-10-18T19:06:51.546234
IBI,926,2022-10-18T19:06:52.759400
HR,68,2022-10-18T19:06:52.760281
IBI,935,2022-10-18T19:06:53.570056
HR,67,2022-10-18T19:06:53.570803
IBI,997,2022-10-18T19:06:54.379516
HR,67,2022-10-18T19:06:54.379516
IBI,996,2022-10-18T19:06:55.585214
HR,67,2022-10-18T19:06:55.595343
IBI,967,2022-10-18T19:06:56.403203
HR,66,2022-10-18T19:06:56.403203
IBI,1007,2022-10-18T19:06:57.607190
HR,65,2022-10-18T19:06:57.620529
IBI,993,2022-10-18T19:06:58.424926
HR,65,2022-10-18T19:06:58.430516
IBI,968,2022-10-18T19:06:59.643937
HR,64,2022-10-18T19:06:59.643937
IBI,983,2022-10-18T19:07:00.447083
HR,64,2022-10-18T19:07:00.455751
IBI,959,2022-10-18T19:07:01.666798
HR,64,2022-10-18T19:07:01.671046
IBI,925,2022-10-18T19:07:02.469614
HR,64,2022-10-18T19:07:02.480860
IBI,921,2022-10-18T19:07:03.689228
HR,64,2022-10-18T19:07:03.696035
IBI,912,2022-10-18T19:07:04.498525
HR,64,2022-10-18T19:07:04.498525
IBI,878,2022-10-18T19:07:05.717917
HR,64,2022-10-18T19:07:05.717917
IBI,902,2022-10-18T19:07:05.720604
HR,64,2022-10-18T19:07:05.720604
IBI,932,2022-10-18T19:07:06.520586
HR,65,2022-10-18T19:07:06.530924
IBI,905,2022-10-18T19:07:07.740179
HR,65,2022-10-18T19:07:07.745886
IBI,930,2022-10-18T19:07:08.542964
HR,65,2022-10-18T19:07:08.556272
IBI,1002,2022-10-18T19:07:09.358641
HR,65,2022-10-18T19:07:09.358641
IBI,970,2022-10-18T19:07:10.577547
HR,65,2022-10-18T19:07:10.580320
IBI,937,2022-10-18T19:07:11.387299
HR,64,2022-10-18T19:07:11.387299
IBI,959,2022-10-18T19:07:12.598901
HR,64,2022-10-18T19:07:12.598901
IBI,974,2022-10-18T19:07:13.408598
HR,64,2022-10-18T19:07:13.408598
IBI,954,2022-10-18T19:07:14.628681
HR,64,2022-10-18T19:07:14.630612
IBI,932,2022-10-18T19:07:15.437037
HR,64,2022-10-18T19:07:15.440454
IBI,959,2022-10-18T19:07:16.641445
HR,64,2022-10-18T19:07:16.655823
IBI,974,2022-10-18T19:07:17.459336
HR,64,2022-10-18T19:07:17.459336
IBI,952,2022-10-18T19:07:18.679657
HR,63,2022-10-18T19:07:18.680844
IBI,959,2022-10-18T19:07:19.481867
HR,63,2022-10-18T19:07:19.481867
IBI,961,2022-10-18T19:07:20.702118
HR,63,2022-10-18T19:07:20.706056
IBI,957,2022-10-18T19:07:21.505004
HR,63,2022-10-18T19:07:21.516089
IBI,940,2022-10-18T19:07:22.724577
HR,63,2022-10-18T19:07:22.730529
IBI,979,2022-10-18T19:07:23.527389
HR,63,2022-10-18T19:07:23.540860
IBI,1011,2022-10-18T19:07:24.753970
HR,63,2022-10-18T19:07:24.755775
IBI,986,2022-10-18T19:07:25.557024
HR,63,2022-10-18T19:07:25.565974
IBI,970,2022-10-18T19:07:26.375545
HR,63,2022-10-18T19:07:26.375545
IBI,957,2022-10-18T19:07:27.579302
HR,62,2022-10-18T19:07:27.579302
IBI,926,2022-10-18T19:07:27.590406
HR,62,2022-10-18T19:07:27.590406
IBI,917,2022-10-18T19:07:28.398336
HR,63,2022-10-18T19:07:28.398336
IBI,942,2022-10-18T19:07:29.602612
HR,63,2022-10-18T19:07:29.616187
IBI,919,2022-10-18T19:07:30.421085
HR,63,2022-10-18T19:07:30.421085
IBI,873,2022-10-18T19:07:31.639304
HR,63,2022-10-18T19:07:31.640183
IBI,845,2022-10-18T19:07:32.440894
HR,64,2022-10-18T19:07:32.450017
IBI,867,2022-10-18T19:07:33.659045
HR,64,2022-10-18T19:07:33.659045
IBI,878,2022-10-18T19:07:35.281557
HR,65,2022-10-18T19:07:35.281557
IBI,884,2022-10-18T19:07:35.681727
HR,65,2022-10-18T19:07:35.690050
IBI,941,2022-10-18T19:07:36.499969
HR,65,2022-10-18T19:07:36.499969
IBI,992,2022-10-18T19:07:37.711236
HR,66,2022-10-18T19:07:37.715877
IBI,960,2022-10-18T19:07:38.521978
HR,65,2022-10-18T19:07:38.525422
IBI,1004,2022-10-18T19:07:39.740062
HR,65,2022-10-18T19:07:39.741008
IBI,1049,2022-10-18T19:07:40.535462
HR,64,2022-10-18T19:07:40.551079
IBI,1018,2022-10-18T19:07:41.353024
HR,64,2022-10-18T19:07:41.361070
IBI,991,2022-10-18T19:07:42.560528
HR,63,2022-10-18T19:07:42.576074
IBI,1010,2022-10-18T19:07:43.379714
HR,63,2022-10-18T19:07:43.385573
IBI,991,2022-10-18T19:07:44.599274
HR,63,2022-10-18T19:07:44.600753
IBI,946,2022-10-18T19:07:45.402043
HR,62,2022-10-18T19:07:45.402043
IBI,942,2022-10-18T19:07:45.410321
HR,62,2022-10-18T19:07:45.410321
IBI,910,2022-10-18T19:07:46.621847
HR,62,2022-10-18T19:07:46.625515
IBI,866,2022-10-18T19:07:47.424730
HR,63,2022-10-18T19:07:47.435806
IBI,837,2022-10-18T19:07:48.644700
HR,63,2022-10-18T19:07:48.650733
IBI,858,2022-10-18T19:07:49.447001
HR,64,2022-10-18T19:07:49.460611
IBI,880,2022-10-18T19:07:50.665702
HR,65,2022-10-18T19:07:50.675770
IBI,875,2022-10-18T19:07:51.484341
HR,65,2022-10-18T19:07:51.485030
IBI,918,2022-10-18T19:07:52.688085
HR,66,2022-10-18T19:07:52.701080
IBI,933,2022-10-18T19:07:52.701080
HR,66,2022-10-18T19:07:52.701080
IBI,866,2022-10-18T19:07:53.505949
HR,66,2022-10-18T19:07:53.505949
IBI,856,2022-10-18T19:07:54.716060
HR,66,2022-10-18T19:07:54.725603
IBI,825,2022-10-18T19:07:55.534831
HR,66,2022-10-18T19:07:55.535912
IBI,789,2022-10-18T19:07:56.739186
HR,67,2022-10-18T19:07:56.739186
IBI,756,2022-10-18T19:07:56.751029
HR,67,2022-10-18T19:07:56.751029
IBI,864,2022-10-18T19:07:57.558031
HR,68,2022-10-18T19:07:57.560317
IBI,837,2022-10-18T19:07:59.180190
HR,69,2022-10-18T19:07:59.180624
IBI,835,2022-10-18T19:07:59.580411
HR,69,2022-10-18T19:07:59.580411
IBI,850,2022-10-18T19:08:00.394891
HR,70,2022-10-18T19:08:00.394891
IBI,808,2022-10-18T19:08:00.395798
HR,70,2022-10-18T19:08:00.395798
IBI,776,2022-10-18T19:08:01.609359
HR,70,2022-10-18T19:08:01.609359
IBI,752,2022-10-18T19:08:02.419620
HR,71,2022-10-18T19:08:02.420494
IBI,735,2022-10-18T19:08:03.630618
HR,72,2022-10-18T19:08:03.630618
IBI,742,2022-10-18T19:08:03.635735
HR,72,2022-10-18T19:08:03.635735
IBI,741,2022-10-18T19:08:05.252397
HR,73,2022-10-18T19:08:05.255136
IBI,713,2022-10-18T19:08:05.649162
HR,74,2022-10-18T19:08:05.660268
IBI,739,2022-10-18T19:08:06.467478
HR,75,2022-10-18T19:08:06.469537
IBI,771,2022-10-18T19:08:07.670627
HR,76,2022-10-18T19:08:07.670627
IBI,818,2022-10-18T19:08:07.685194
HR,76,2022-10-18T19:08:07.685194
IBI,818,2022-10-18T19:08:08.489309
HR,76,2022-10-18T19:08:08.495507
IBI,839,2022-10-18T19:08:09.708340
HR,76,2022-10-18T19:08:09.710553
IBI,860,2022-10-18T19:08:10.517751
HR,75,2022-10-18T19:08:10.517751
IBI,876,2022-10-18T19:08:11.722626
HR,75,2022-10-18T19:08:11.735295
IBI,832,2022-10-18T19:08:12.541048
HR,74,2022-10-18T19:08:12.545350
IBI,823,2022-10-18T19:08:13.344088
HR,74,2022-10-18T19:08:13.344088
IBI,862,2022-10-18T19:08:13.355650
HR,74,2022-10-18T19:08:13.356617
IBI,879,2022-10-18T19:08:14.570535
HR,74,2022-10-18T19:08:14.570535
IBI,908,2022-10-18T19:08:15.371647
HR,73,2022-10-18T19:08:15.371647
IBI,866,2022-10-18T19:08:16.592064
HR,72,2022-10-18T19:08:16.595848
IBI,894,2022-10-18T19:08:17.394636
HR,72,2022-10-18T19:08:17.394636
IBI,911,2022-10-18T19:08:18.614123
HR,72,2022-10-18T19:08:18.614123
IBI,923,2022-10-18T19:08:19.417308
HR,71,2022-10-18T19:08:19.417308
IBI,940,2022-10-18T19:08:20.637086
HR,71,2022-10-18T19:08:20.637086
IBI,1014,2022-10-18T19:08:21.454217
HR,70,2022-10-18T19:08:21.454217
IBI,1032,2022-10-18T19:08:22.657416
HR,69,2022-10-18T19:08:22.657416
IBI,975,2022-10-18T19:08:23.474254
HR,68,2022-10-18T19:08:23.479685
IBI,996,2022-10-18T19:08:24.683690
HR,67,2022-10-18T19:08:24.694325
IBI,985,2022-10-18T19:08:25.501017
HR,67,2022-10-18T19:08:25.504852
IBI,934,2022-10-18T19:08:26.719458
HR,66,2022-10-18T19:08:26.720552
IBI,906,2022-10-18T19:08:27.522903
HR,66,2022-10-18T19:08:27.522903
IBI,954,2022-10-18T19:08:28.738527
HR,66,2022-10-18T19:08:28.745284
IBI,959,2022-10-18T19:08:29.547381
HR,66,2022-10-18T19:08:29.554893
IBI,930,2022-10-18T19:08:30.357198
HR,65,2022-10-18T19:08:30.357198
IBI,930,2022-10-18T19:08:30.365183
HR,65,2022-10-18T19:08:30.365183
IBI,975,2022-10-18T19:08:31.577048
HR,65,2022-10-18T19:08:31.579939
IBI,945,2022-10-18T19:08:32.388587
HR,65,2022-10-18T19:08:32.390655
IBI,917,2022-10-18T19:08:33.598466
HR,65,2022-10-18T19:08:33.605611
IBI,952,2022-10-18T19:08:34.401104
HR,65,2022-10-18T19:08:34.415660
IBI,928,2022-10-18T19:08:35.626712
HR,65,2022-10-18T19:08:35.630604
IBI,918,2022-10-18T19:08:36.429370
HR,65,2022-10-18T19:08:36.429370
IBI,966,2022-10-18T19:08:37.647419
HR,65,2022-10-18T19:08:37.654430
IBI,975,2022-10-18T19:08:38.449367
HR,64,2022-10-18T19:08:38.449367
IBI,931,2022-10-18T19:08:39.666935
HR,64,2022-10-18T19:08:39.666935
IBI,962,2022-10-18T19:08:40.483740
HR,64,2022-10-18T19:08:40.489645
IBI,947,2022-10-18T19:08:41.702578
HR,64,2022-10-18T19:08:41.704253
IBI,924,2022-10-18T19:08:42.513189
HR,64,2022-10-18T19:08:42.514186
IBI,875,2022-10-18T19:08:43.723509
HR,64,2022-10-18T19:08:43.723509
IBI,873,2022-10-18T19:08:43.730936
HR,64,2022-10-18T19:08:43.730936
IBI,871,2022-10-18T19:08:44.526101
HR,65,2022-10-18T19:08:44.540796
IBI,854,2022-10-18T19:08:45.752039
HR,65,2022-10-18T19:08:45.755585
IBI,861,2022-10-18T19:08:46.554440
HR,66,2022-10-18T19:08:46.565416
IBI,888,2022-10-18T19:08:48.176520
HR,66,2022-10-18T19:08:48.185322
IBI,860,2022-10-18T19:08:48.577565
HR,67,2022-10-18T19:08:48.590716
IBI,827,2022-10-18T19:08:48.590716
HR,67,2022-10-18T19:08:48.591713
IBI,839,2022-10-18T19:08:49.396078
HR,67,2022-10-18T19:08:49.399355
IBI,844,2022-10-18T19:08:50.608065
HR,67,2022-10-18T19:08:50.608065
IBI,843,2022-10-18T19:08:51.418180
HR,68,2022-10-18T19:08:51.425838
IBI,875,2022-10-18T19:08:52.638187
HR,68,2022-10-18T19:08:52.640065
IBI,905,2022-10-18T19:08:53.446854
HR,68,2022-10-18T19:08:53.450594
IBI,912,2022-10-18T19:08:54.666025
HR,68,2022-10-18T19:08:54.666558
IBI,906,2022-10-18T19:08:55.474332
HR,68,2022-10-18T19:08:55.475089
IBI,925,2022-10-18T19:08:56.677485
HR,68,2022-10-18T19:08:56.690233
IBI,942,2022-10-18T19:08:57.495809
HR,68,2022-10-18T19:08:57.495809
IBI,901,2022-10-18T19:08:58.700111
HR,67,2022-10-18T19:08:58.714436
IBI,915,2022-10-18T19:08:58.714436
HR,67,2022-10-18T19:08:58.714436
IBI,920,2022-10-18T19:08:59.518114
HR,67,2022-10-18T19:08:59.525693
IBI,887,2022-10-18T19:09:00.738221
HR,67,2022-10-18T19:09:00.740488
IBI,878,2022-10-18T19:09:01.541214
HR,67,2022-10-18T19:09:01.550343
IBI,873,2022-10-18T19:09:02.344089
HR,67,2022-10-18T19:09:02.360219
IBI,834,2022-10-18T19:09:03.563886
HR,67,2022-10-18T19:09:03.563886
IBI,846,2022-10-18T19:09:04.382435
HR,67,2022-10-18T19:09:04.384815
IBI,874,2022-10-18T19:09:05.586888
HR,68,2022-10-18T19:09:05.586888
IBI,910,2022-10-18T19:09:05.600506
HR,68,2022-10-18T19:09:05.600506
IBI,906,2022-10-18T19:09:06.405058
HR,68,2022-10-18T19:09:06.410250
IBI,937,2022-10-18T19:09:07.615846
HR,68,2022-10-18T19:09:07.625532
IBI,965,2022-10-18T19:09:08.434767
HR,68,2022-10-18T19:09:08.435424
IBI,931,2022-10-18T19:09:09.639672
HR,67,2022-10-18T19:09:09.650354
IBI,937,2022-10-18T19:09:10.458454
HR,67,2022-10-18T19:09:10.460260
IBI,965,2022-10-18T19:09:11.662453
HR,66,2022-10-18T19:09:11.675496
IBI,928,2022-10-18T19:09:12.480624
HR,66,2022-10-18T19:09:12.484883
IBI,922,2022-10-18T19:09:13.699215
HR,66,2022-10-18T19:09:13.699215
IBI,972,2022-10-18T19:09:14.502287
HR,66,2022-10-18T19:09:14.510473
IBI,956,2022-10-18T19:09:15.720676
HR,66,2022-10-18T19:09:15.724555
IBI,922,2022-10-18T19:09:16.532355
HR,65,2022-10-18T19:09:16.532355
IBI,962,2022-10-18T19:09:17.749896
HR,65,2022-10-18T19:09:17.751059
IBI,991,2022-10-18T19:09:18.551022
HR,65,2022-10-18T19:09:18.551022
IBI,941,2022-10-18T19:09:19.361017
HR,65,2022-10-18T19:09:19.370550
IBI,910,2022-10-18T19:09:20.580618
HR,64,2022-10-18T19:09:20.580618
IBI,900,2022-10-18T19:09:20.584800
HR,64,2022-10-18T19:09:20.584800
IBI,879,2022-10-18T19:09:21.388055
HR,65,2022-10-18T19:09:21.394490
IBI,859,2022-10-18T19:09:22.607938
HR,65,2022-10-18T19:09:22.607938
IBI,895,2022-10-18T19:09:23.410245
HR,65,2022-10-18T19:09:23.420393
IBI,886,2022-10-18T19:09:24.630302
HR,66,2022-10-18T19:09:24.634897
IBI,859,2022-10-18T19:09:25.433334
HR,66,2022-10-18T19:09:25.445139
IBI,864,2022-10-18T19:09:26.652579
HR,66,2022-10-18T19:09:26.652579
IBI,875,2022-10-18T19:09:26.660169
HR,66,2022-10-18T19:09:26.660169
IBI,845,2022-10-18T19:09:27.454738
HR,67,2022-10-18T19:09:27.470528
IBI,857,2022-10-18T19:09:28.674133
HR,67,2022-10-18T19:09:28.685175
IBI,883,2022-10-18T19:09:29.492813
HR,67,2022-10-18T19:09:29.495448
IBI,873,2022-10-18T19:09:30.696633
HR,68,2022-10-18T19:09:30.710073
IBI,862,2022-10-18T19:09:31.514874
HR,68,2022-10-18T19:09:31.520333
IBI,897,2022-10-18T19:09:32.726180
HR,68,2022-10-18T19:09:32.726180
IBI,919,2022-10-18T19:09:33.529043
HR,68,2022-10-18T19:09:33.544680
IBI,899,2022-10-18T19:09:34.347748
HR,68,2022-10-18T19:09:34.354448
IBI,902,2022-10-18T19:09:35.565800
HR,67,2022-10-18T19:09:35.568944
IBI,929,2022-10-18T19:09:35.568944
HR,67,2022-10-18T19:09:35.568944
IBI,904,2022-10-18T19:09:37.185191
HR,67,2022-10-18T19:09:37.188940
IBI,866,2022-10-18T19:09:37.585782
HR,67,2022-10-18T19:09:37.585782
IBI,890,2022-10-18T19:09:38.403094
HR,67,2022-10-18T19:09:38.403971
IBI,906,2022-10-18T19:09:39.605518
HR,67,2022-10-18T19:09:39.605518
IBI,897,2022-10-18T19:09:40.422982
HR,67,2022-10-18T19:09:40.428756
IBI,912,2022-10-18T19:09:41.642577
HR,67,2022-10-18T19:09:41.644140
IBI,928,2022-10-18T19:09:42.452151
HR,67,2022-10-18T19:09:42.454740
IBI,884,2022-10-18T19:09:43.656887
HR,67,2022-10-18T19:09:43.671408
IBI,846,2022-10-18T19:09:43.671408
HR,67,2022-10-18T19:09:43.671408
IBI,877,2022-10-18T19:09:44.470644
HR,67,2022-10-18T19:09:44.480075
IBI,884,2022-10-18T19:09:45.690397
HR,67,2022-10-18T19:09:45.695209
IBI,888,2022-10-18T19:09:46.500351
HR,67,2022-10-18T19:09:46.505053
IBI,885,2022-10-18T19:09:47.711185
HR,67,2022-10-18T19:09:47.719834
IBI,941,2022-10-18T19:09:48.521236
HR,67,2022-10-18T19:09:48.529896
IBI,945,2022-10-18T19:09:50.540160
HR,67,2022-10-18T19:09:50.540160
IBI,937,2022-10-18T19:09:50.556887
HR,67,2022-10-18T19:09:50.562262
IBI,993,2022-10-18T19:09:51.358207
HR,67,2022-10-18T19:09:51.365059
IBI,946,2022-10-18T19:09:52.568402
HR,66,2022-10-18T19:09:52.580130
IBI,926,2022-10-18T19:09:53.386988
HR,66,2022-10-18T19:09:53.386988
IBI,936,2022-10-18T19:09:54.590500
HR,66,2022-10-18T19:09:54.605204
IBI,906,2022-10-18T19:09:54.605204
HR,66,2022-10-18T19:09:54.605204
IBI,862,2022-10-18T19:09:55.408309
HR,65,2022-10-18T19:09:55.408309
IBI,856,2022-10-18T19:09:56.627855
HR,66,2022-10-18T19:09:56.627855
IBI,879,2022-10-18T19:09:57.429370
HR,66,2022-10-18T19:09:57.440396
IBI,853,2022-10-18T19:09:58.650005
HR,66,2022-10-18T19:09:58.655236
IBI,842,2022-10-18T19:09:59.451282
HR,67,2022-10-18T19:09:59.451282
IBI,859,2022-10-18T19:10:00.671262
HR,67,2022-10-18T19:10:00.680077
IBI,866,2022-10-18T19:10:00.680077
HR,67,2022-10-18T19:10:00.680077
IBI,817,2022-10-18T19:10:01.488956
HR,68,2022-10-18T19:10:01.489702
IBI,809,2022-10-18T19:10:02.699509
HR,68,2022-10-18T19:10:02.704865
IBI,831,2022-10-18T19:10:03.502933
HR,69,2022-10-18T19:10:03.515045
IBI,827,2022-10-18T19:10:04.723667
HR,69,2022-10-18T19:10:04.723667
IBI,750,2022-10-18T19:10:04.729695
HR,69,2022-10-18T19:10:04.729695
IBI,762,2022-10-18T19:10:05.526956
